OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
39120501,B85C2CAD-A315-82FC-C44B3535BD0A2BEF,93,2022/09/21 00:00:00+00,,routine
39120502,DD6FBEFB-5056-A20B-FAA13FA046D21D15,93,2022/09/26 00:00:00+00,,routine
39120503,10CCCF7C-1447-1195-3E3A106F4313A94F,93,2022/10/26 00:00:00+00,,routine
39120504,1B21AFC8-D929-8EF9-9E644B17BFADF659,97,2022/11/14 00:00:00+00,,routine
39120505,496150,97,2022/11/14 00:00:00+00,,routine
39120506,04551FB6-5056-A20B-FA6FAC0A59E74340,95,2022/08/17 00:00:00+00,,routine
39120507,079E6726-EAF9-7770-92537BA708A7D696,95,2022/09/15 00:00:00+00,,routine
39120508,0955966E-B707-AD2C-284027D6708858FD,95,2022/09/13 00:00:00+00,,routine
39120509,0B0F9737-D86D-0F22-B093900D48E2C603,95,2022/09/06 00:00:00+00,,routine
39120510,121B4F3B-1289-AA2E-4A2513621F4F6FD8,95,2022/08/23 00:00:00+00,,routine
39120511,1291FBA8-1805-186E-937613F25B65F04B,95,2022/08/23 00:00:00+00,,routine
39120512,13455ACE-5056-A20B-FA4810913766BCE8,95,2022/08/24 00:00:00+00,,routine
39120513,1B9ACE88-1A6E-4C93-BF63-E384D3B5C9ED,95,2022/08/15 00:00:00+00,,routine
39120514,259C1031-58B8-4652-8A68-B363174AF356,95,2022/08/30 00:00:00+00,,routine
39120515,37DA7914-A95A-F50D-1EFA6E439786FED1,95,2022/08/24 00:00:00+00,,routine
39120516,3FA4FF63-067B-4C08-9EFC-4672A2CCAC7E,95,2022/08/19 00:00:00+00,,routine
39120517,41ECD187-43FC-415F-A7A3-5F970C3B447F,95,2022/09/14 00:00:00+00,,routine
39120518,4727A02B-8B5B-44A2-9E59-725DF3DDD9DB,95,2022/08/25 00:00:00+00,,routine
39120519,489E5337-5056-A20F-9E33A0D0334A7C11,95,2022/08/17 00:00:00+00,,routine
39120520,496775,98,2022/12/12 00:00:00+00,,routine
39120521,497756,98,2022/12/12 00:00:00+00,,routine
39120522,493925,95,2022/09/08 00:00:00+00,,routine
39120523,494755,95,2022/09/08 00:00:00+00,,routine
39120524,497085,95,2022/09/01 00:00:00+00,,routine
39120525,497257,95,2022/09/12 00:00:00+00,,routine
39120526,497995,95,2022/09/07 00:00:00+00,,routine
39120527,498537,95,2022/08/30 00:00:00+00,,routine
39120528,501074,95,2022/09/12 00:00:00+00,,routine
39120529,501104,95,2022/09/06 00:00:00+00,,routine
39120530,501809,95,2022/09/12 00:00:00+00,,routine
39120531,501932,95,2022/08/24 00:00:00+00,,routine
39120532,456E2D5B-082C-FD63-3BB8EF8535FB11A7,98.5,2023/02/08 00:00:00+00,,routine
39120533,498654,99,2023/02/08 00:00:00+00,,routine
39120534,527499,95,2022/09/06 00:00:00+00,,routine
39120535,527933,95,2022/09/14 00:00:00+00,,routine
39120536,6B25F91F-5056-A20B-FA11DCFD00186DB5,95,2022/08/19 00:00:00+00,,routine
39120537,6DA04BA9-5056-A20B-FA0893DFBB6427E4,95,2022/09/02 00:00:00+00,,routine
39120538,82869D44-B308-C4F8-24715BDD7973BD3B,95,2022/08/17 00:00:00+00,,routine
39120539,8DB22C43-9CDF-6821-6EBAD0252AF0813F,95,2022/08/18 00:00:00+00,,routine
39120540,8E67A5F3-04C6-F871-5AEFE1FD54DD09AD,95,2022/08/24 00:00:00+00,,routine
39120541,9F68B125-3048-94EE-9857BF4A926C03D8,95,2022/09/02 00:00:00+00,,routine
39120542,9FBEF838-5056-A20F-9EF35CC15F3B1438,95,2022/08/29 00:00:00+00,,routine
39120543,ABB915A7-FB1C-E245-55746A337E70412E,95,2022/08/17 00:00:00+00,,routine
39120544,ACBEEB7A-C396-CDDB-3C11F6988677DBEE,95,2022/09/08 00:00:00+00,,routine
39120545,BAF57704-1422-201B-194EA2F8D7034481,95,2022/09/12 00:00:00+00,,routine
39120546,C6C4693A-C65E-998A-13599AFBED9E1F44,95,2022/08/19 00:00:00+00,,routine
39120547,D9399F38-3048-9933-80CD0CAC895782D5,95,2022/08/18 00:00:00+00,,routine
39120548,D95A1BD9-5056-A20F-9E3537748B90696E,95,2022/09/12 00:00:00+00,,routine
39120549,FE394E98-FE32-874C-07F7FD4F4416B49B,95,2022/09/07 00:00:00+00,,routine
39120550,DE105863-5056-A20F-9EB2CFEC4D92661A,93,2022/10/07 00:00:00+00,,routine
39120551,F0E1DBCC-9F60-4F1B-C87697D86E8D260B,93,2022/10/06 00:00:00+00,,routine
39120552,1E8D065C-51CA-42AA-B4AC-4B9A510CA8FD,93.5,2022/10/04 00:00:00+00,,routine
39120553,498095,93.5,2022/10/07 00:00:00+00,,routine
39120554,669C7B54-5056-A20B-FABF88ED30317CF5,93.5,2022/10/07 00:00:00+00,,routine
39120555,91BB6ED3-FC60-787A-413B044A1CA4F713,93.5,2022/10/06 00:00:00+00,,routine
39120556,FF1F685F-5056-A20B-FA50675D0547480A,97.5,2023/02/28 00:00:00+00,,routine
39120557,1219503C-F2B2-38E4-9BB430BE75390C43,97.5,2023/03/09 00:00:00+00,,routine
39120558,2C77A528-1422-201B-19AE9EE01276EBE1,97.5,2023/03/09 00:00:00+00,,routine
39120559,498237,97.5,2023/03/09 00:00:00+00,,routine
39120560,585B69E5-0473-577A-85325B6989500B1E,97.5,2023/03/09 00:00:00+00,,routine
39120561,28CE9494-B006-149E-AB4A22CF6029E313,95.5,2022/08/17 00:00:00+00,,routine
39120562,2B513A43-E231-EBD6-6BE6DBC3BB795F6B,95.5,2022/09/14 00:00:00+00,,routine
39120563,33774D10-FF4F-13D9-F1A45B62EC48324D,95.5,2022/09/06 00:00:00+00,,routine
39120564,3A1103B9-DBD8-36C5-8ECE97BE9CA05961,95.5,2022/08/19 00:00:00+00,,followup
39120565,3B7059B2-9EC2-DF5B-7834A1C6E90AAA46,95.5,2022/08/24 00:00:00+00,,routine
39120566,3FC8FD35-5483-4E79-983C-B96FF0E70232,95.5,2022/09/08 00:00:00+00,,routine
39120567,403DECE7-F6E4-C83B-07D9611B426276B2,95.5,2022/08/23 00:00:00+00,,routine
39120568,501732,95.5,2022/09/09 00:00:00+00,,routine
39120569,502017,95.5,2022/09/12 00:00:00+00,,routine
39120570,504232,95.5,2022/09/01 00:00:00+00,,routine
39120571,5118030F-EBF8-4B84-A799-DEA3A55BBCD4,95.5,2022/08/18 00:00:00+00,,routine
39120572,A799E236-F115-4AA0-947D1D2EAB69FDBC,92,2023/02/09 00:00:00+00,,routine
39120573,2F324934-C383-BC1C-1C6EA46F7BC3EAFF,93,2023/02/09 00:00:00+00,,routine
39120574,528084,95.5,2022/08/15 00:00:00+00,,routine
39120575,5697F330-6569-E518-A645E9D259884E2D,95.5,2022/08/19 00:00:00+00,,routine
39120576,59D1E6EF-5056-A20B-FA9810FD28483492,95.5,2022/09/13 00:00:00+00,,routine
39120577,6C75D2AD-A707-CAA8-BC863C424A3EE16E,95.5,2022/08/17 00:00:00+00,,routine
39120578,6DC30891-9D3D-235D-89533A394D6F3902,95.5,2022/09/08 00:00:00+00,,routine
39120579,7B27C68C-CECA-0922-3F7620ABAAFBE2B1,95.5,2022/09/08 00:00:00+00,,routine
39120580,B4A4CF99-5056-A20F-9E158476576D2DE7,95.5,2022/08/16 00:00:00+00,,routine
39120581,C1E25493-5056-A20F-9E068B31A8CDC3BD,95.5,2022/08/22 00:00:00+00,,routine
39120582,C52097AA-5056-A20F-9E804D22850C2FD2,95.5,2022/09/12 00:00:00+00,,routine
39120583,C884CE57-976B-5F0F-FE1D7AA2175361DA,95.5,2022/08/15 00:00:00+00,,routine
39120584,126B09EF-76C5-14C1-0924154CCC9CC60A,96,2022/08/18 00:00:00+00,,routine
39120585,1B300C79-C3AF-D6DE-0411D4101F33E68C,96,2022/08/23 00:00:00+00,,routine
39120586,22D8D63D-0A57-E8B1-965C6448D1A3A91B,96,2022/08/17 00:00:00+00,,routine
39120587,6DB93D32-0B36-2665-6F98B2EF9024AC7F,99.5,2023/03/17 00:00:00+00,,routine
39120588,35A8E093-AAAD-E539-8270BE7AE4F131A1,96,2022/08/19 00:00:00+00,,routine
39120589,3DD62B1C-5056-A20B-FA069DA3D6AA8713,96,2022/09/08 00:00:00+00,,routine
39120590,494660,96,2022/09/06 00:00:00+00,,routine
39120591,495259,96,2022/09/13 00:00:00+00,,routine
39120592,496442,96,2022/09/09 00:00:00+00,,routine
39120593,496882,96,2022/08/29 00:00:00+00,,routine
39120594,497076,96,2022/08/29 00:00:00+00,,routine
39120595,500535,96,2022/08/16 00:00:00+00,,routine
39120596,527915,96,2022/08/18 00:00:00+00,,routine
39120597,52CF5F73-0A76-75BE-1D5A2E91C6CE3B22,96,2022/08/26 00:00:00+00,,routine
39120598,6063FF59-5056-A20B-FA9F5C4CD2B364C1,96,2022/09/13 00:00:00+00,,routine
39120599,636CA54D-1422-201B-19E76B3D974EEB11,96,2022/08/22 00:00:00+00,,routine
39120600,7B00CFDE-5056-A20B-FAC1F3B1037A4F30,96,2022/08/24 00:00:00+00,,routine
39120601,7C287FAE-C4DE-90CA-9AD12FB17B153053,96,2022/09/13 00:00:00+00,,routine
39120602,9518637C-C64F-F89E-2166B22AAB028E73,97.5,2023/04/04 00:00:00+00,,routine
39120603,89B9342F-5056-A20B-FAB0463599BA4E74,96,2022/08/16 00:00:00+00,,routine
39120604,9733C212-E0BA-F3BB-5D4AC6084EC74149,96,2022/09/12 00:00:00+00,,routine
39120605,98A6AF68-3C63-4860-A9C9-575FC6E4F354,96,2022/08/22 00:00:00+00,,routine
39120606,A1898FCD-5056-A20B-FAC49CBB9B31DC83,96,2022/08/31 00:00:00+00,,routine
39120607,A4A90ED6-FBFC-9945-71254AF0E78EFB94,96,2022/08/15 00:00:00+00,,routine
39120608,B196EDAC-5056-A20B-FA7D404FB8FAF384,96,2022/08/16 00:00:00+00,,routine
39120609,B6C870BD-5056-A20B-FA77958F63561FFA,96,2022/08/16 00:00:00+00,,routine
39120610,B857FD4F-BB00-BAAC-FE200E11F32E3BE2,96,2022/09/16 00:00:00+00,,routine
39120611,BEB7E8FF-A5F8-4E21-A36E6C1358AF3C30,96,2022/08/30 00:00:00+00,,routine
39120612,C73B054A-285E-4796-8668-0EE8A1F301C5,96,2022/08/24 00:00:00+00,,routine
39120613,CA8BF0D5-E17C-4409-8A8E-892941FEE85B,96,2022/09/12 00:00:00+00,,routine
39120614,D05BC513-CE78-4B2A-8714-0DF7A20BB660,96,2022/08/23 00:00:00+00,,routine
39120615,DE17B95F-5056-A20B-FAA2353CF2A4546A,96,2022/09/13 00:00:00+00,,routine
39120616,F0F60810-93B5-89B4-29579F73B6A88370,96,2022/08/16 00:00:00+00,,routine
39120617,0AF8005B-CE16-CCE0-932AFBE166566596,96.5,2022/09/14 00:00:00+00,,routine
39120618,149A846C-CAB7-3886-718AD0604C4D4C34,96.5,2022/08/30 00:00:00+00,,followup
39120619,1B4D54E7-F1AD-56C9-86A5C886EF5DAB0C,96.5,2022/09/01 00:00:00+00,,routine
39120620,2B3A3B99-D65A-6C1A-5C95FCA165B4FD0A,96.5,2022/09/08 00:00:00+00,,routine
39120621,3311A16E-85DA-4BB4-800A-BE29688072E4,96.5,2022/08/26 00:00:00+00,,routine
39120622,365EDA90-9896-4152-BA26-E4A8A55B6FAF,96.5,2022/08/19 00:00:00+00,,routine
39120623,3A5EC93E-A45C-6C77-D2662B38159F6BD4,96.5,2022/09/08 00:00:00+00,,routine
39120624,4255DAA9-B1D6-1884-1771437E8C4B9A77,96.5,2022/08/22 00:00:00+00,,routine
39120625,A4E63A23-1422-201B-19F2536E72F248C0,98,2022/12/12 00:00:00+00,,routine
39120626,B8D37A1B-F32D-C2A1-55CC0A1F0C073101,98,2022/12/12 00:00:00+00,,routine
39120627,462F99F7-5056-A20B-FAB37F3EE5EFB83D,96.5,2022/08/16 00:00:00+00,,routine
39120628,495447,96.5,2022/08/31 00:00:00+00,,routine
39120629,495837,96.5,2022/09/02 00:00:00+00,,routine
39120630,496655,96.5,2022/09/09 00:00:00+00,,routine
39120631,497243,96.5,2022/09/14 00:00:00+00,,routine
39120632,498704,96.5,2022/08/26 00:00:00+00,,routine
39120633,499701,96.5,2022/08/17 00:00:00+00,,routine
39120634,4B90B6A7-C81B-035E-F29BC82EC763B578,96.5,2022/08/25 00:00:00+00,,routine
39120635,500148,96.5,2022/08/30 00:00:00+00,,routine
39120636,500340,96.5,2022/09/15 00:00:00+00,,routine
39120637,500474,96.5,2022/09/12 00:00:00+00,,routine
39120638,500595,96.5,2022/08/17 00:00:00+00,,routine
39120639,500629,96.5,2022/08/22 00:00:00+00,,routine
39120640,500747,96.5,2022/09/13 00:00:00+00,,routine
39120641,502048,96.5,2022/09/01 00:00:00+00,,routine
39120642,52F6E59A-5056-A20B-FA3BDFE0E837D2C6,96.5,2022/08/18 00:00:00+00,,routine
39120643,5A1C9AAE-A593-48AB-A621-E00CF2507E33,96.5,2022/08/23 00:00:00+00,,routine
39120644,5D78C607-705B-1457-631B6795E5CB73F1,96.5,2022/08/24 00:00:00+00,,routine
39120645,65CAB302-5056-A20B-FA35E6D015BE3884,96.5,2022/08/17 00:00:00+00,,routine
39120646,670F59CF-5056-A20F-9EA7BC8D86AA4780,96.5,2022/08/15 00:00:00+00,,routine
39120647,679AE30F-CCF4-3A34-EC46E9DA7063A5B4,96.5,2022/08/16 00:00:00+00,,routine
39120648,68AE5550-BD74-19C3-8A1EC491BCB610D7,96.5,2022/08/22 00:00:00+00,,routine
39120649,7D21D1F8-5056-A20F-9E49073F806C5D22,96.5,2022/09/16 00:00:00+00,,routine
39120650,81F7A1A1-BA07-6A25-89B77578F8EEA69F,96.5,2022/08/19 00:00:00+00,,routine
39120651,B5625123-BA10-328F-B820F3013E2A5224,96.5,2022/09/12 00:00:00+00,,routine
39120652,8C9461FF-9C28-A36A-8D8531B069308AE9,96.5,2022/08/23 00:00:00+00,,routine
39120653,993951D7-DDB2-42DF-9382-FD7426965927,96.5,2022/08/19 00:00:00+00,,routine
39120654,99E11699-A650-4072-ACCC-627B1C991E12,96.5,2022/08/19 00:00:00+00,,routine
39120655,A5F4450C-AB07-F9A0-463B903B08676A68,96.5,2022/08/22 00:00:00+00,,routine
39120656,ACBB2A8B-9D65-E85D-6633DB6BFDA1EBA4,96.5,2022/09/08 00:00:00+00,,routine
39120657,AE738462-E648-427C-1B3797843EB8682B,96.5,2022/08/15 00:00:00+00,,routine
39120658,AEC4A85E-2A05-4703-AC6F-3A0D76EC1BD3,96.5,2022/09/08 00:00:00+00,,routine
39120659,B00D114C-6865-106A-9E2F97727CE9B9FE,96.5,2022/08/26 00:00:00+00,,routine
39120660,B11D1262-16DD-AB5F-66C9138D7A197A2F,96.5,2022/08/16 00:00:00+00,,routine
39120661,B52C6308-78CE-47F7-8C4F-05E94B6E85AC,96.5,2022/08/18 00:00:00+00,,routine
39120662,B6BAC401-BAA3-10FA-0795B50CBCD56A1B,96.5,2022/08/17 00:00:00+00,,routine
39120663,CB8269CF-F83A-69D7-EF9419E4D0AA54AD,96.5,2022/08/22 00:00:00+00,,routine
39120664,D855D480-BCCF-AC8A-E632D6550A18CC0E,96.5,2022/08/26 00:00:00+00,,routine
39120665,E07FB51A-3048-9838-FC6F6D70714DB7F5,96.5,2022/09/01 00:00:00+00,,routine
39120666,F6963388-5E59-48F2-AD84-825FE66CEC6E,96.5,2022/08/18 00:00:00+00,,routine
39120667,0C21600F-5056-A20F-9E5EB258A4ADBA85,91,2022/09/28 00:00:00+00,,routine
39120668,0015716D-DC48-2748-F5ED081DDE72447F,97,2022/09/09 00:00:00+00,,routine
39120669,01351F31-B3E9-348D-50CFFEE9ADAB2D18,97,2022/09/06 00:00:00+00,,routine
39120670,496570,97.5,2022/09/13 00:00:00+00,,routine
39120671,6C63A3B0-17E2-8AFB-30AB100CB6CB1B73,97.5,2022/08/22 00:00:00+00,,routine
39120672,7D14FB64-80D8-6375-0CCF173969F52311,97.5,2022/08/18 00:00:00+00,,routine
39120673,ABB6CA38-5056-A20B-FAD3973DBF74F9B1,91.5,2022/09/21 00:00:00+00,,routine
39120674,026789C1-2E3A-4346-B370-63A37240018B,97,2022/08/23 00:00:00+00,,routine
39120675,0420EE13-E281-4CB8-8B19-014A073CE73C,97,2022/09/14 00:00:00+00,,routine
39120676,0FC9F1BC-5056-A20F-9EDB476FA78A7218,97,2022/08/25 00:00:00+00,,routine
39120677,1AF3BE99-9B8C-A5C6-34355B882EF99F25,97,2022/08/16 00:00:00+00,,routine
39120678,257F1D1F-232D-4C6E-B7D6-E4963109A078,97,2022/09/01 00:00:00+00,,routine
39120679,270662F6-3A24-451B-A68D-D73BC0B7D700,97,2022/09/02 00:00:00+00,,routine
39120680,28F92D5D-D180-6A0F-90A902D7D37731F3,97,2022/09/15 00:00:00+00,,routine
39120681,2CA03B8C-0A74-413A-BC17-72BB0B320F9C,97,2022/08/22 00:00:00+00,,routine
39120682,348E63AC-36ED-4C67-AD71-34E0B1744D0D,97,2022/08/26 00:00:00+00,,routine
39120683,43A86631-5056-A20B-FA8730EBEFEAA18C,97,2022/08/23 00:00:00+00,,routine
39120684,496685,97,2022/09/15 00:00:00+00,,routine
39120685,497184,97,2022/08/25 00:00:00+00,,routine
39120686,497692,97,2022/08/17 00:00:00+00,,routine
39120687,498672,97,2022/08/19 00:00:00+00,,routine
39120688,527173,98.5,2022/12/01 00:00:00+00,,routine
39120689,498979,97,2022/08/23 00:00:00+00,,routine
39120690,499562,97,2022/08/22 00:00:00+00,,routine
39120691,4BC0856C-5056-A20B-FA5C1B6DA3BF7419,97,2022/09/16 00:00:00+00,,routine
39120692,4C7BD8B7-94B1-E9E8-968C5A50D8517D55,97,2022/08/23 00:00:00+00,,routine
39120693,500051,97,2022/08/18 00:00:00+00,,routine
39120694,500187,97,2022/09/12 00:00:00+00,,routine
39120695,500601,97,2022/08/18 00:00:00+00,,routine
39120696,501097,97,2022/09/16 00:00:00+00,,routine
39120697,501584,97,2022/08/25 00:00:00+00,,routine
39120698,501941,97,2022/08/17 00:00:00+00,,routine
39120699,55DBD231-D9A0-5523-D85B0ED36BE709AF,97,2022/08/16 00:00:00+00,,routine
39120700,57EFC210-123D-11A2-8C40138B876C2047,97,2022/08/30 00:00:00+00,,routine
39120701,6160DE1B-B8E7-73ED-E230032802FDD923,97,2022/08/26 00:00:00+00,,routine
39120702,62509BEA-5056-A20F-9E26A6C7EF48CCE1,97,2022/09/01 00:00:00+00,,routine
39120703,672274DD-5056-A20B-FAA690277F658EE4,97,2022/08/16 00:00:00+00,,routine
39120704,6F6B4389-5056-A20F-9E1314582AEC9104,97,2022/09/15 00:00:00+00,,routine
39120705,75868A8B-9FA1-EEDB-2F55EA065AABBA70,97,2022/08/16 00:00:00+00,,routine
39120706,7E13D57C-AA21-0180-37A547DD14211CAB,97,2022/08/16 00:00:00+00,,routine
39120707,7FC91CE2-1422-201B-198772EE5F649716,97,2022/08/16 00:00:00+00,,routine
39120708,89E2BF7E-5056-A20B-FAFF29C468694F09,97,2022/08/26 00:00:00+00,,routine
39120709,8BB57044-F8C9-D8F4-C85CE452E2F63FE3,97,2022/09/16 00:00:00+00,,routine
39120710,501700,95,2023/04/10 00:00:00+00,,routine
39120711,98816E2B-5056-A20B-FA722C2956713905,97,2022/08/17 00:00:00+00,,routine
39120712,9890677E-F53F-49BE-B6AA-C68980B6FE50,97,2022/08/19 00:00:00+00,,routine
39120713,9D62FF17-1422-201B-19E1B743376A6564,97,2022/08/15 00:00:00+00,,routine
39120714,AF90C3F8-A503-4C53-9381E54CA0DF4D83,97,2022/09/13 00:00:00+00,,routine
39120715,B0E01AAA-5056-A20B-FA4FA5754FE64460,97,2022/08/18 00:00:00+00,,routine
39120716,B450A405-E085-B166-0BABBDE562D2B946,97,2022/08/24 00:00:00+00,,routine
39120717,C212E42A-018D-24C5-6FEBE97E39D91E18,97,2022/08/15 00:00:00+00,,routine
39120718,DC921DB4-5056-A20B-FAF61779B0272735,97,2022/08/30 00:00:00+00,,routine
39120719,DF7282C6-1422-201B-19047B248CD58440,97,2022/09/14 00:00:00+00,,routine
39120720,E269AAA0-060C-0234-B89C27CAE9E1AADF,97,2022/09/15 00:00:00+00,,routine
39120721,F4270DB0-5056-A20F-9E8C91AFD1982077,97,2022/09/16 00:00:00+00,,routine
39120722,F523F249-5056-A20F-9E55C80934CCFDA5,97,2022/09/13 00:00:00+00,,routine
39120723,F73C5757-5056-A20F-9EA605E5A3DA86FE,97,2022/08/25 00:00:00+00,,routine
39120724,FF4A823A-CC81-93B2-32C4582ACE038056,97,2022/09/06 00:00:00+00,,routine
39120725,FFD425F2-3048-98E7-042DD51886117F35,97,2022/09/06 00:00:00+00,,routine
39120726,2472E01F-5056-A20B-FA54FA0BB81D7BEC,85,2022/09/21 00:00:00+00,,routine
39120727,500674,86,2022/09/30 00:00:00+00,,routine
39120728,65CB4CB4-0B51-A059-8EC0F63AF61984F1,100,2022/10/03 00:00:00+00,,routine
39120729,9F898565-BC34-6E1F-C00794C6CD87A7C9,100,2022/09/21 00:00:00+00,,routine
39120730,0670844A-5056-A20F-9E1BBB96B0CA7956,88,2022/09/30 00:00:00+00,,routine
39120731,D4071B5E-EC9F-59D4-55E7997D66100519,87,2022/09/28 00:00:00+00,,routine
39120732,149EF004-DBC1-A1D4-C9EDABAABF1D0E73,90,2022/09/20 00:00:00+00,,routine
39120733,354379EB-F733-47F0-92E8-FE790EA910A2,90,2022/09/29 00:00:00+00,,routine
39120734,00E46BEC-5056-A20B-FA2E3FBCD0DA0514,97.5,2022/09/01 00:00:00+00,,routine
39120735,010EBE88-D265-AB66-7F9392ED1ABEA2FC,97.5,2022/09/08 00:00:00+00,,routine
39120736,03702DBE-5056-A20B-FA32EB7DE50BB566,97.5,2022/09/12 00:00:00+00,,routine
39120737,0396BE7C-5056-A20B-FA84AEE80B8F75F3,97.5,2022/08/30 00:00:00+00,,routine
39120738,08FA6B9C-6F94-4882-87E0-A6386FADFB0F,97.5,2022/08/17 00:00:00+00,,routine
39120739,0B48F058-5056-A20B-FA1773C2118CFC5D,97.5,2022/08/23 00:00:00+00,,routine
39120740,0CF9098D-D402-284E-2FA0C5F24F9614D3,97.5,2022/09/09 00:00:00+00,,followup
39120741,110FC29B-C6B5-2C82-4A376391A25D5009,97.5,2022/09/06 00:00:00+00,,routine
39120742,2F4A2F0E-5056-A20B-FA83822F0610C4D7,97.5,2022/08/18 00:00:00+00,,routine
39120743,38216F98-DCD7-AD59-F7D0E64FBAEA25B8,97.5,2022/08/16 00:00:00+00,,routine
39120744,42A77118-5056-A20B-FAD9A2D95C0E1294,97.5,2022/08/23 00:00:00+00,,routine
39120745,494791,97.5,2022/09/13 00:00:00+00,,routine
39120746,496147,97.5,2022/09/08 00:00:00+00,,routine
39120747,498291,97.5,2022/08/24 00:00:00+00,,routine
39120748,499619,97.5,2022/08/23 00:00:00+00,,routine
39120749,499855,97.5,2022/08/22 00:00:00+00,,routine
39120750,499931,97.5,2022/08/22 00:00:00+00,,routine
39120751,500605,97.5,2022/09/16 00:00:00+00,,routine
39120752,500672,97.5,2022/09/14 00:00:00+00,,routine
39120753,501564,97.5,2022/08/22 00:00:00+00,,routine
39120754,501571,97.5,2022/08/15 00:00:00+00,,routine
39120755,503759,97.5,2022/09/13 00:00:00+00,,routine
39120756,527589,97.5,2022/09/14 00:00:00+00,,routine
39120757,56C0404D-D8DE-E499-ACB839BA08770AA3,97.5,2022/09/13 00:00:00+00,,routine
39120758,63994A49-4B23-4236-B445-03DD302BC56D,97.5,2022/08/23 00:00:00+00,,routine
39120759,9C2F5425-154F-13B8-8BB698F8E851909E,97.5,2022/09/13 00:00:00+00,,routine
39120760,A04F5E9A-5056-A20B-FA47079ECB9F98BD,97.5,2022/09/09 00:00:00+00,,routine
39120761,A5AD698C-A0E5-380F-6950D3CE7A1B631F,97.5,2022/08/16 00:00:00+00,,routine
39120762,A81A1016-3759-4A18-9747-7CCD24653A24,97.5,2022/08/22 00:00:00+00,,routine
39120763,A96B9E66-3048-98E5-1AEEFB37C98C2DCD,97.5,2022/08/25 00:00:00+00,,routine
39120764,B3DA2CD9-B0E7-AFB4-016E2BBD943FD161,97.5,2022/09/06 00:00:00+00,,routine
39120765,B630742D-9C49-A5F4-FC5269B15B2C8E5A,97.5,2022/09/08 00:00:00+00,,routine
39120766,BCD793BC-5056-A20B-FAA21C39C32DEBC7,97.5,2022/08/23 00:00:00+00,,routine
39120767,C210DA52-5056-A20B-FAEBC0201D2CB027,97.5,2022/08/18 00:00:00+00,,routine
39120768,C4C6AF4A-FDB5-BE0A-1EAE423B31634291,97.5,2022/08/22 00:00:00+00,,routine
39120769,C52694A5-5056-A20F-9EDF0D7C2D2B6949,97.5,2022/09/08 00:00:00+00,,routine
39120770,C6DE99AE-A304-4FC5-86E459D99DB8C9FF,97.5,2022/08/16 00:00:00+00,,routine
39120771,C7AB9C18-F0AA-97DB-689D00522FAB7FC0,97.5,2022/08/23 00:00:00+00,,routine
39120772,498237,97,2022/11/14 00:00:00+00,,routine
39120773,497853,97.5,2022/11/14 00:00:00+00,,routine
39120774,2C77A528-1422-201B-19AE9EE01276EBE1,98,2022/11/14 00:00:00+00,,routine
39120775,817E2F7B-5322-1469-E56F75490BB37BEF,99,2022/11/14 00:00:00+00,,routine
39120776,CDA9DF87-5056-A20B-FAC251622D0FFCB6,97.5,2022/09/01 00:00:00+00,,routine
39120777,DF626322-E357-1159-03D6FC5065F5BF64,97.5,2022/09/01 00:00:00+00,,routine
39120778,E8309E19-D9EF-F75D-D1B18B5C4E1092EB,97.5,2022/08/18 00:00:00+00,,routine
39120779,EF8098DD-DB15-C3A9-D86E18A52E4233BA,97.5,2022/08/24 00:00:00+00,,routine
39120780,F84B466B-0381-7DB8-8691C5735A0A2F90,97.5,2022/08/23 00:00:00+00,,routine
39120781,FB836B0A-5056-A20B-FA0F35233228F8F4,97.5,2022/08/25 00:00:00+00,,routine
39120782,FB941117-C8FC-49EB-B6E5-81EF10BCC312,97.5,2022/08/26 00:00:00+00,,routine
39120783,765BF83E-B1C1-F801-BC9E0EE9AE3A9951,90.5,2022/10/06 00:00:00+00,,routine
39120784,A65D0D87-5056-A20B-FA3A5AD01E06BB3B,90,2022/10/04 00:00:00+00,,routine
39120785,E7E6AEA2-FE72-1EA8-041CCCD5189197B3,91,2022/10/04 00:00:00+00,,routine
39120786,6142B34C-52BA-AC97-C3138582CBAA6E0F,92,2022/10/07 00:00:00+00,,routine
39120787,32A352C1-5056-A20F-9E244BBE809406C2,93,2022/10/05 00:00:00+00,,routine
39120788,5A2984DF-5056-A20F-9EACB515F5237D7A,93,2022/10/06 00:00:00+00,,routine
39120789,D4071B5E-EC9F-59D4-55E7997D66100519,93,2022/10/07 00:00:00+00,,followup
39120790,1FF76FA8-B993-7D5B-BD058ADE1A6CAD77,96,2022/10/04 00:00:00+00,,routine
39120791,108727C3-DF68-9215-BAE94296FF9EDA15,96.5,2022/10/04 00:00:00+00,,routine
39120792,2AE289D5-5056-A20B-FA113E5A6EEFF80A,98.5,2022/10/04 00:00:00+00,,routine
39120793,500849,98.5,2022/10/04 00:00:00+00,,routine
39120794,01B874C7-5056-A20B-FAC01F14B4F6B8F2,98,2022/08/25 00:00:00+00,,routine
39120795,1219503C-F2B2-38E4-9BB430BE75390C43,98,2022/08/18 00:00:00+00,,routine
39120796,1376F467-5F3B-FDED-BEF8FD05579810FD,98,2022/09/08 00:00:00+00,,routine
39120797,137E370F-5056-A20B-FAF49E65ECC1A07B,98,2022/08/31 00:00:00+00,,routine
39120798,17222ADE-1064-129B-77261119FA304432,98,2022/09/01 00:00:00+00,,routine
