,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
324,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-06-01,99.20183,
325,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-07-01,99.22646,
326,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-08-01,99.25761,
327,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-09-01,99.31084,
328,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-10-01,99.40684,
329,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-11-01,99.55086,
330,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2001-12-01,99.76715,
331,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-01-01,100.0854,
332,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-02-01,100.455,
333,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-03-01,100.8181,
334,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-04-01,101.1315,
335,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-05-01,101.3949,
336,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-06-01,101.5988,
337,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-07-01,101.7215,
338,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-08-01,101.7865,
339,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-09-01,101.8049,
340,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-10-01,101.7755,
341,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-11-01,101.7322,
342,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2002-12-01,101.7073,
343,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-01-01,101.7105,
344,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-02-01,101.6878,
345,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-03-01,101.5513,
346,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-04-01,101.2344,
347,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-05-01,100.8609,
348,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-06-01,100.6054,
349,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-07-01,100.61,
350,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-08-01,100.7829,
351,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-09-01,101.0229,
352,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-10-01,101.2738,
353,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-11-01,101.5138,
354,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2003-12-01,101.7319,
355,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-01-01,101.917,
356,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-02-01,102.0679,
357,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-03-01,102.1712,
358,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-04-01,102.2135,
359,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-05-01,102.2412,
360,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-06-01,102.3181,
361,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-07-01,102.498,
362,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-08-01,102.7478,
363,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-09-01,103.028,
364,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-10-01,103.3045,
365,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-11-01,103.5289,
366,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2004-12-01,103.6232,
367,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-01-01,103.5163,
368,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-02-01,103.3103,
369,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-03-01,103.1273,
370,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-04-01,103.0536,
371,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-05-01,103.0621,
372,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-06-01,103.1185,
373,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-07-01,103.2056,
374,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-08-01,103.2995,
375,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-09-01,103.3804,
376,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-10-01,103.4361,
377,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-11-01,103.4796,
378,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2005-12-01,103.5258,
379,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-01-01,103.5804,
380,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-02-01,103.6264,
381,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-03-01,103.6352,
382,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-04-01,103.585,
383,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-05-01,103.5178,
384,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-06-01,103.4919,
385,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-07-01,103.5507,
386,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-08-01,103.6509,
387,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-09-01,103.7346,
388,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-10-01,103.7591,
389,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-11-01,103.7438,
390,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2006-12-01,103.713,
391,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-01-01,103.6789,
392,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-02-01,103.6395,
393,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-03-01,103.5801,
394,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-04-01,103.4801,
395,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-05-01,103.3401,
396,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-06-01,103.1508,
397,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-07-01,102.903,
398,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-08-01,102.6463,
399,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-09-01,102.4432,
400,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-10-01,102.3324,
401,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-11-01,102.2383,
402,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2007-12-01,102.0493,
403,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-01-01,101.6788,
404,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-02-01,101.2225,
405,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-03-01,100.8059,
406,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-04-01,100.5196,
407,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-05-01,100.3133,
408,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-06-01,100.1197,
409,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-07-01,99.89703,
410,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-08-01,99.66018,
411,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-09-01,99.44197,
412,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-10-01,99.2693,
413,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-11-01,99.12029,
414,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2008-12-01,98.9665,
415,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-01-01,98.79153,
416,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-02-01,98.61427,
417,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-03-01,98.46815,
418,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-04-01,98.38273,
419,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-05-01,98.33409,
420,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-06-01,98.29765,
421,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-07-01,98.26412,
422,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-08-01,98.24345,
423,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-09-01,98.26563,
424,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-10-01,98.36879,
425,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-11-01,98.54436,
426,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2009-12-01,98.79707,
427,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-01-01,99.13242,
428,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-02-01,99.46709,
429,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-03-01,99.68502,
430,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-04-01,99.69413,
431,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-05-01,99.59984,
432,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-06-01,99.53283,
433,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-07-01,99.5803,
434,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-08-01,99.68981,
435,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-09-01,99.78498,
436,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-10-01,99.81901,
437,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-11-01,99.84263,
438,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2010-12-01,99.93745,
439,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-01-01,100.1597,
440,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-02-01,100.4128,
441,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-03-01,100.5515,
442,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-04-01,100.4544,
443,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-05-01,100.212,
444,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-06-01,99.93005,
445,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-07-01,99.67843,
446,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-08-01,99.47944,
447,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-09-01,99.36374,
448,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-10-01,99.37365,
449,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-11-01,99.48312,
450,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2011-12-01,99.68568,
451,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-01-01,99.9828,
452,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-02-01,100.2793,
453,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-03-01,100.4448,
454,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-04-01,100.3763,
455,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-05-01,100.1914,
456,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-06-01,100.0357,
457,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-07-01,100.007,
458,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-08-01,100.0499,
459,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-09-01,100.0825,
460,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-10-01,100.051,
461,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-11-01,99.99534,
462,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2012-12-01,99.98266,
463,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-01-01,100.0651,
464,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-02-01,100.1947,
465,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-03-01,100.3038,
466,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-04-01,100.3391,
467,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-05-01,100.3151,
468,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-06-01,100.2462,
469,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-07-01,100.1384,
470,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-08-01,100.0254,
471,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-09-01,99.94608,
472,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-10-01,99.92682,
473,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-11-01,99.93042,
474,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2013-12-01,99.90802,
475,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-01-01,99.82806,
476,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-02-01,99.73133,
477,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-03-01,99.68045,
478,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-04-01,99.72613,
479,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-05-01,99.82755,
480,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-06-01,99.93719,
481,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-07-01,100.0299,
482,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-08-01,100.1236,
483,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-09-01,100.252,
484,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-10-01,100.4362,
485,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-11-01,100.6213,
486,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2014-12-01,100.7204,
487,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-01-01,100.6582,
488,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-02-01,100.5001,
489,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-03-01,100.3185,
490,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-04-01,100.1553,
491,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-05-01,100.0078,
492,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-06-01,99.86156,
493,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-07-01,99.70748,
494,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-08-01,99.55724,
495,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-09-01,99.43449,
496,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-10-01,99.36199,
497,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-11-01,99.32122,
498,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2015-12-01,99.29228,
499,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-01-01,99.26205,
500,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-02-01,99.2205,
501,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-03-01,99.1583,
502,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-04-01,99.07578,
503,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-05-01,99.01246,
504,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-06-01,99.03173,
505,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-07-01,99.18636,
506,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-08-01,99.40134,
507,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-09-01,99.58015,
508,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-10-01,99.65085,
509,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-11-01,99.64808,
510,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2016-12-01,99.60982,
511,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-01-01,99.54755,
512,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-02-01,99.45187,
513,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-03-01,99.2895,
514,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-04-01,99.03379,
515,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-05-01,98.76181,
516,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-06-01,98.58389,
517,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-07-01,98.58941,
518,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-08-01,98.69849,
519,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-09-01,98.81968,
520,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-10-01,98.90382,
521,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-11-01,98.98608,
522,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2017-12-01,99.13434,
523,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-01-01,99.39963,
524,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-02-01,99.70042,
525,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-03-01,99.91619,
526,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-04-01,99.9454,
527,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-05-01,99.84853,
528,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-06-01,99.68839,
529,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-07-01,99.49657,
530,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-08-01,99.30303,
531,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-09-01,99.13226,
532,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-10-01,99.00109,
533,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-11-01,98.89375,
534,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2018-12-01,98.79516,
535,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-01-01,98.70048,
536,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-02-01,98.61578,
537,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-03-01,98.5549,
538,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-04-01,98.52631,
539,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-05-01,98.49606,
540,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-06-01,98.41645,
541,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-07-01,98.25626,
542,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-08-01,98.08035,
543,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-09-01,97.98148,
544,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-10-01,98.02802,
545,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-11-01,98.1343,
546,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2019-12-01,98.17734,
547,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-01-01,98.05354,
548,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-02-01,97.79879,
549,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-03-01,97.45132,
550,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-04-01,97.04548,
551,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-05-01,96.69827,
552,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-06-01,96.59113,
553,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-07-01,96.89314,
554,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-08-01,97.44413,
555,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-09-01,98.07236,
556,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-10-01,98.66331,
557,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-11-01,99.15125,
558,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2020-12-01,99.45008,
559,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-01-01,99.48741,
560,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-02-01,99.42753,
561,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-03-01,99.47102,
562,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-04-01,99.75156,
563,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-05-01,100.1293,
564,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-06-01,100.3997,
565,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-07-01,100.4048,
566,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-08-01,100.2526,
567,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-09-01,100.083,
568,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-10-01,99.99221,
569,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-11-01,99.97379,
570,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2021-12-01,100.0094,
571,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-01-01,100.0874,
572,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-02-01,100.1668,
573,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-03-01,100.1978,
574,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-04-01,100.1396,
575,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-05-01,100.0277,
576,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-06-01,99.90143,
577,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-07-01,99.78551,
578,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-08-01,99.68566,
579,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-09-01,99.60677,
580,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-10-01,99.55488,
581,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-11-01,99.51816,
582,ZAF,BCI,AMPLITUD,LTRENDIDX,M,2022-12-01,99.48627,
583,RUS,BCI,AMPLITUD,LTRENDIDX,M,1992-09-01,93.81438,
584,RUS,BCI,AMPLITUD,LTRENDIDX,M,1992-10-01,95.88612,
585,RUS,BCI,AMPLITUD,LTRENDIDX,M,1992-11-01,97.37681,
586,RUS,BCI,AMPLITUD,LTRENDIDX,M,1992-12-01,98.48647,
587,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-01-01,99.35133,
588,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-02-01,99.47861,
589,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-03-01,99.21823,
590,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-04-01,98.83475,
591,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-05-01,98.23338,
592,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-06-01,97.77005,
593,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-07-01,97.6125,
594,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-08-01,97.16592,
595,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-09-01,96.08447,
596,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-10-01,94.41579,
597,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-11-01,92.97706,
598,RUS,BCI,AMPLITUD,LTRENDIDX,M,1993-12-01,91.99066,
599,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-01-01,91.29393,
600,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-02-01,90.92109,
601,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-03-01,90.86423,
602,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-04-01,90.98717,
603,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-05-01,91.4692,
604,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-06-01,92.24057,
605,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-07-01,93.30609,
606,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-08-01,94.91629,
607,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-09-01,96.46597,
608,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-10-01,97.26585,
609,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-11-01,97.38834,
610,RUS,BCI,AMPLITUD,LTRENDIDX,M,1994-12-01,97.29712,
611,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-01-01,97.07467,
612,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-02-01,96.74036,
613,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-03-01,96.5172,
614,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-04-01,96.32357,
615,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-05-01,96.23483,
616,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-06-01,96.4232,
617,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-07-01,96.85694,
618,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-08-01,97.05478,
619,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-09-01,96.5298,
620,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-10-01,95.69416,
621,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-11-01,94.94138,
622,RUS,BCI,AMPLITUD,LTRENDIDX,M,1995-12-01,94.58281,
623,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-01-01,94.47086,
624,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-02-01,94.65636,
625,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-03-01,94.90082,
626,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-04-01,95.18364,
627,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-05-01,95.52782,
628,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-06-01,95.81736,
629,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-07-01,96.08828,
630,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-08-01,96.17313,
631,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-09-01,96.09022,
632,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-10-01,96.09924,
633,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-11-01,96.48864,
634,RUS,BCI,AMPLITUD,LTRENDIDX,M,1996-12-01,97.07141,
635,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-01-01,97.57417,
636,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-02-01,98.09495,
637,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-03-01,98.44675,
638,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-04-01,98.75082,
639,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-05-01,98.88823,
640,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-06-01,98.97649,
641,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-07-01,99.17279,
642,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-08-01,99.47503,
643,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-09-01,99.62605,
644,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-10-01,99.46095,
645,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-11-01,99.13359,
646,RUS,BCI,AMPLITUD,LTRENDIDX,M,1997-12-01,98.89912,
647,RUS,BCI,AMPLITUD,LTRENDIDX,M,1998-01-01,98.70898,
648,RUS,BCI,AMPLITUD,LTRENDIDX,M,1998-02-01,98.5292,
649,RUS,BCI,AMPLITUD,LTRENDIDX,M,1998-03-01,98.21947,
